Domain,Num_words,Num_chars,Hyphen,Entropy_sdsu,Entropy_nosdsu,Entropy_nosu,Tranco_Rank,Longest_word_ratio,Typos,Freenom_TLD,Other_numbers,Subdomain levels,Label
lhmtoyotacorona.com,5,18,0,3.080500531,3.106890596,3.106890596,0,0.315789474,0,0,0,0,1
covid19.services.gov.gr,6,21,0,3.38418372,2.5,3.240223929,1,0.347826087,0,0,0,1,1
conscientizacaocovid.ctcrasa.com.br,11,33,0,3.487300876,2.235926351,3.309718983,0,0.142857143,0,0,0,1,1
www.acoescoronavirus.prefeiturauniaodospalmares.al.gov.br,16,55,0,3.951676315,3.642371449,3.825326019,0,0.192982456,0,0,0,2,1
oncovidaveterinaria.com.br,9,25,0,3.459147917,3.22109725,3.22109725,0,0.153846154,0,0,0,0,1
m-covid19.rnbo.gov.ua,9,19,1,3.794653474,2,3.546593564,1,0.19047619,0,0,0,1,1
autodiscover.covid19panel.gov.sg,8,30,0,3.935398667,3.584962501,3.886842188,0,0.25,0,0,0,1,1
www.portal.centralcovid19.com.br,8,30,0,3.913799565,3.664497779,3.795088586,0,0.21875,0,0,0,2,1
ba.produtoscoronavirus.com.br,8,27,0,3.561607392,3.366091329,3.499227542,0,0.379310345,0,0,0,1,1
fiegnocombateaocovid.com.br,9,26,0,3.589275071,3.521928095,3.521928095,0,0.222222222,0,0,0,0,1
leitoscovidws.saude.rn.gov.br,10,27,0,3.86346519,2.321928095,3.46132014,0,0.137931034,0,0,0,1,1
covid19.saoluis.ma.gov.br,8,23,0,3.784941827,2.521640636,3.378783493,0,0.16,0,0,0,1,1
en.covidimo.com.br,6,16,0,3.189898095,2.5,2.921928095,0,0.222222222,0,0,0,1,1
covid-19.chinadaily.ex3.ipv6.nmpa.gov.cn,13,38,1,4.116299606,2,4.073329702,1,0.125,0,0,1,4,1
whm.covid.saojoaobatista.ma.gov.br,11,32,0,3.643523031,2.610577243,3.459431619,0,0.205882353,0,0,0,2,1
api.covid-19.health.gov.lk,7,24,1,3.913977073,2.251629167,3.734521665,1,0.230769231,0,0,0,2,1
www.espacovidaalquimia.com.br,9,27,0,3.796217603,3.46132014,3.558518613,0,0.137931034,0,0,0,1,1
coronavirus.santaluzia.ro.gov.br,8,30,0,3.593069208,2.846439345,3.43993647,0,0.34375,0,0,0,1,1
postcovid.com.br,5,15,0,3.324862958,2.947702779,2.947702779,0,0.25,0,0,0,0,1
covid-slides.idea.medicine.uw.edu,7,31,1,3.450087153,1,3.484684315,1,0.242424242,0,0,0,3,1
covid19.cruzdasalmas.ba.gov.br,9,28,0,3.854285872,3.022055209,3.681880803,0,0.166666667,0,0,0,1,1
appcovid19.boyaca.gov.co,8,22,0,3.368042423,2.251629167,3.327819531,1,0.208333333,0,0,0,1,1
riscovid.com.br,4,14,0,3.085055103,2.75,2.75,0,0.266666667,0,0,0,0,1
covid19.escuelagabrielamistral.edu.mx,8,35,0,3.984234165,3.390805482,3.88333746,0,0.216216216,0,0,0,1,1
protecaocovid19.emporiumacrilicos.com.br,12,38,0,3.753391123,3.337175341,3.738608501,0,0.2,0,0,0,1,1
admin.dev.key-worker-coronavirus-home-testing.service.gov.uk,10,58,1,4.051624661,2.521640636,4.013340441,1,0.183333333,0,0,0,3,1
www.pesquisacovid.com.br,7,22,0,3.784941827,3.39274741,3.452819531,0,0.166666667,0,0,0,1,1
www.covid-19.host.adzu.edu.ph,9,27,1,3.938721876,2,3.787143961,0,0.137931034,0,0,0,3,1
www.coronavirus.ms.gov.br,5,23,0,3.522571589,3.095795255,3.182005815,0,0.44,0,0,0,1,1
covidsafe.gov.sg,5,15,0,3.235926351,3.169925001,3.169925001,0,0.25,0,0,0,0,1
www.corintocovid19.com.br,8,23,0,3.481714573,3.182005815,3.292770194,0,0.2,0,0,0,1,1
coviddb.mohap.gov.ae,8,18,0,3.4548224,2.321928095,3.251629167,1,0.2,0,0,0,1,1
zncontraocovid.com.br,6,20,0,3.366091329,3.182005815,3.182005815,0,0.285714286,0,0,0,0,1
vacinacovid.butantan.gov.br,9,25,0,3.438721876,2.25,3.155565013,1,0.148148148,0,0,0,1,1
www.covid19.salud.pr.gov,7,22,0,3.78418372,1,3.690116518,1,0.208333333,0,0,0,3,1
coronavirus.sanmartin.gov.ar,5,26,0,3.38346519,2.725480557,3.30869497,1,0.392857143,0,0,0,1,1
coronavirus.nd.edu,3,16,0,3.375,1,3.238901257,1,0.611111111,0,0,0,1,1
soscovidbr.com.br,6,16,0,3.056564762,2.921928095,2.921928095,0,0.235294118,0,0,0,0,1
www.covid.boyaca.gov.co,7,21,0,3.115834092,2.251629167,3.039148672,1,0.217391304,0,0,0,2,1
covid-butia.joceflores.com.br,10,27,1,3.902174814,2.921928095,3.880179923,0,0.206896552,0,0,0,1,1
presscovid.com.br,5,16,0,3.373557262,3.121928095,3.121928095,0,0.294117647,0,0,0,0,1
panoramacovid.ifro.edu.br,7,23,0,3.629219687,2,3.292770194,1,0.32,0,0,0,1,1
www.covid19.gov.py,6,16,0,3.323231429,2.807354922,2.846439345,0,0.222222222,0,0,0,1,1
whm.covid.novaolinda.ma.gov.br,10,28,0,3.62346519,2.721928095,3.350209029,0,0.166666667,0,0,0,2,1
covidcare.com.br,5,15,0,3.182005815,2.947702779,2.947702779,0,0.25,0,0,0,0,1
espacovidaativa.com.br,8,21,0,3.521928095,3.106890596,3.106890596,0,0.181818182,0,0,0,0,1
covidinfo.rajasthan.gov.in,6,24,0,3.609668477,2.641604168,3.572431251,1,0.346153846,0,0,0,1,1
gujcovid19.gujarat.gov.in,7,23,0,3.697845823,2.521640636,3.616874606,1,0.28,0,0,0,1,1
dc-4433d035b82a.covid19rionegrinho.com.br,16,39,1,4.253863368,3.419381946,4.225619877,0,0.097560976,0,0,1,1,1
covid.babson.edu,5,14,0,3.378783493,2.251629167,3.095795255,1,0.25,0,0,0,1,1
covid19-registry.nist.gov,6,23,1,3.795088586,2,3.78418372,1,0.32,0,0,0,1,1
uat-covid19.sindhpolice.gov.pk,9,28,1,4.106377317,3.277613437,3.970573096,1,0.2,0,0,0,1,1
covid-19c.dls.eol.mass.gov,10,24,1,3.663532755,1.5,3.576617645,1,0.153846154,0,0,0,3,1
patient-api-staging.cucogestaocovid.com.br,10,40,1,3.881430744,3.272905595,3.667913944,0,0.166666667,0,0,0,1,1
cccovid19.mot.gov.my,6,18,0,3.292770194,1.584962501,3.022055209,1,0.2,1,0,0,1,1
covid19.kocaeli.edu.tr,6,20,0,3.721611724,2.807354922,3.378783493,1,0.318181818,0,0,0,1,1
www.covid19stimulus.gov.kn,7,24,0,3.882045108,3.506890596,3.572431251,0,0.307692308,0,0,0,1,1
domcovid19.dominica.gov.dm,7,24,0,3.24052826,2.75,3.155221529,1,0.307692308,0,0,0,1,1
covidcare.igmh.gov.mv,7,19,0,3.350209029,2,3.39274741,0,0.19047619,0,0,0,1,1
coronavirus.novaipixuna.pa.gov.br,8,31,0,3.512479271,2.913977073,3.322179346,0,0.333333333,0,0,0,1,1
covidcovidsaojoaodocaru.siganet.net.br,15,36,0,3.707156231,2.807354922,3.514409345,0,0.105263158,0,0,0,1,1
mail.covid.jequiadapraia.al.gov.br,10,32,0,3.702471512,2.931208949,3.477175233,0,0.147058824,0,0,0,2,1
covid.campestredomaranhao.ma.gov.br,10,33,0,3.756795811,3.40582225,3.636842188,0,0.171428571,0,0,0,1,1
coronavirus.lagoadevelhos.rn.gov.br,9,33,0,3.692279682,3.085055103,3.636842188,0,0.314285714,0,0,0,1,1
painelcovid.com.br,5,17,0,3.625,3.277613437,3.277613437,0,0.277777778,0,0,0,0,1
www.coronavirus.louveira.sp.gov.br,8,32,0,3.702471512,3,3.447401505,0,0.323529412,0,0,0,2,1
covid19-dashboard.gov.sg,6,23,1,3.663532755,3.572469459,3.572469459,0,0.375,0,0,0,0,1
cpcontacts.botecovidottinho.com.br,10,32,0,3.511323538,3.077819531,3.345851989,0,0.235294118,0,0,0,1,1
webdisk.covid.santaluziadoparua.ma.gov.br,13,39,0,4.065079515,3.286895755,3.922828737,0,0.12195122,0,0,0,2,1
covid.ephi.gov.et,6,15,0,3.235926351,2,2.947702779,1,0.235294118,0,0,0,1,1
cameracovid.sjp.pr.gov.br,8,23,0,3.689703732,1.584962501,3.521640636,0,0.24,0,0,0,1,1
coronavirus.cvccorp.com.br,5,24,0,3.236186283,2.128085279,3.086048612,0,0.423076923,0,0,0,1,1
coronavirus.atendimentodigital.hsl.org.br,11,39,0,3.905003028,1.584962501,3.843139062,1,0.268292683,0,0,0,2,1
www.rejestrcovid.mz.gov.pl,8,24,0,3.879664005,1,3.572469459,1,0.153846154,0,0,0,2,1
pt.kitdetestescoronavirus.com.br,7,30,0,3.78834134,3.538310596,3.605388542,0,0.34375,0,0,0,1,1
www.coronavirus.pitt.edu,4,22,0,3.689703732,1.5,3.46132014,1,0.458333333,0,0,0,2,1
comprascoronavirus.ms.gov.br,6,27,0,3.49366069,3.308270835,3.308270835,0,0.392857143,0,0,0,0,1
www.covid.timbiras.ma.gov.br,9,26,0,3.588354347,2.75,3.405639062,0,0.142857143,0,0,0,2,1
admin-covid.stilingue.com.br,8,26,1,3.92385619,2.947702779,3.721928095,0,0.178571429,0,0,0,1,1
covid19.social.gov.ma,6,19,0,3.46132014,2.584962501,3.238901257,0,0.285714286,0,0,0,1,1
mail.gtcovid.inacom.gov.ao,8,24,0,3.299896391,1.584962501,3.346439345,1,0.153846154,0,0,0,3,1
covid.saobento.ma.gov.br,7,22,0,3.621928095,2.75,3.334679141,0,0.208333333,0,0,0,1,1
cpcalendars.covid.balsas.ma.gov.br,8,32,0,3.715932186,1.918295834,3.481714573,0,0.264705882,0,0,0,2,1
ovcr-covid1.research.illinois.edu,8,31,1,3.739572262,2.155639062,3.633974076,1,0.242424242,0,0,1,2,1
covid-19smallbusinessgrants.economy-ni.gov.uk,10,43,1,4.193161995,2.921928095,4.098117812,1,0.177777778,0,0,0,1,1
covid19.cu.edu.tr,6,15,0,3.378783493,1,2.947702779,1,0.235294118,0,0,0,1,1
coronavirus.ericocardoso.ba.gov.br,7,32,0,3.419250913,2.855388542,3.203365088,0,0.323529412,0,0,0,1,1
autodiscover.grupocovida.com.br,7,29,0,3.695947226,3.277613437,3.567040217,0,0.258064516,0,0,0,1,1
mail.covidpcr.com.br,6,18,0,3.337175341,2.75,3.251629167,0,0.2,0,0,0,1,1
fiscalcovid.lsi.ufcg.edu.br,9,25,0,3.675310869,2,3.308270835,1,0.222222222,0,0,0,2,1
coronavirus.afya.com.br,6,21,0,3.50869497,1.5,3.323231429,0,0.47826087,0,0,0,1,1
covid19.data.gov.rs,6,17,0,3.5,1.5,3.095795255,0,0.210526316,0,0,0,1,1
webdisk.suprimentoscovid19.com.br,11,31,0,4.031401845,3.836591668,4.02346519,0,0.151515152,0,0,0,1,1
cpanel.covid.fernandofalcao.ma.gov.br,10,35,0,3.715018266,3.039148672,3.43326969,0,0.216216216,0,0,0,2,1
comprascovid.scge.pe.gov.br,9,25,0,3.588354347,2,3.452819531,0,0.148148148,0,0,0,1,1
www.covid19.wisc.edu,7,18,0,3.263933429,2,2.950212065,1,0.2,0,0,0,2,1
www.covid19breves.com.br,8,22,0,3.594465637,3.39274741,3.452819531,0,0.208333333,0,0,0,1,1
admin.key-worker-coronavirus-home-testing.service.gov.uk,9,54,1,4.051428065,2.521640636,4.009286927,1,0.196428571,0,0,0,2,1
coronavirus.pr.gov.br,4,20,0,3.350209029,3.095795255,3.095795255,0,0.523809524,0,0,0,0,1
covid19map.dorsetcouncil.gov.uk,8,29,0,4.06610894,3.39274741,3.936180434,1,0.225806452,0,0,0,1,1
www.covidtracker.gov.ie,6,21,0,3.48418372,3.251629167,3.323231429,1,0.304347826,0,0,0,1,1
cidadescontracovid19.org.br,8,26,0,3.723074189,3.546439345,3.546439345,0,0.222222222,0,0,0,0,1
virus.com.gr,3,11,0,3.121928095,2.321928095,2.321928095,1,0.416666667,0,0,0,0,1
upcovid19.uttarpradesh.gov.in,7,27,0,4.008132026,3.084962501,3.820888851,0,0.24137931,0,0,0,1,1
covid-19.mit.edu,5,14,1,3.521640636,1.584962501,3.277613437,1,0.25,0,0,0,1,1
covid19.sindhpolice.gov.pk,7,24,0,3.762267391,3.277613437,3.572431251,1,0.230769231,0,0,0,1,1
sarsradio.com,3,12,0,2.918295834,2.503258335,2.503258335,0,0.384615385,0,0,0,0,1
covid19.aarogyasri.telangana.gov.in,12,33,0,3.711314858,2.419381946,3.719294526,1,0.171428571,0,0,0,2,1
coronavirus.sc.gov,3,16,0,3.202819531,1,3.085055103,1,0.611111111,0,0,0,1,1
www.covidradar.org.br,6,19,0,3.127986807,2.721928095,2.87314068,0,0.238095238,0,0,0,1,1
cpanel.itaporacontraocovid19.com.br,12,33,0,3.738608501,3.403989446,3.615817595,0,0.171428571,0,0,0,1,1
www.transparenciacovid.itapevi.sp.gov.br,13,38,0,3.785867302,2.521640636,3.56610894,0,0.125,0,0,0,2,1
cpcalendars.ecovidaalpinismo.com.br,10,33,0,3.702819531,3.452819531,3.587858798,0,0.257142857,0,0,0,1,1
portalcovid.com.br,5,17,0,3.452819531,3.277613437,3.277613437,0,0.333333333,0,0,0,0,1
covid19reports.srsc.edu.bd,8,24,0,3.642489673,1.5,3.419381946,0,0.269230769,0,0,0,1,1
covid.tuf.edu.pk,6,14,0,3.39274741,1.584962501,3,0,0.25,0,0,0,1,1
www.coronavirus.navirai.ms.gov.br,7,31,0,3.52969644,2.235926351,3.20091028,0,0.333333333,0,0,0,2,1
www.covid19bycounty.test.web.illinois.edu,10,39,0,3.884795487,2.155639062,3.84712821,1,0.195121951,0,0,0,4,1
covid19.nhp.gov.in,7,16,0,3.373557262,1.584962501,3.321928095,1,0.222222222,0,0,0,1,1
covid-atmos-data-links.caltech.edu,8,32,1,3.843139062,2.521640636,3.745406426,1,0.205882353,0,0,0,1,1
covid19.timoteo.mg.gov.br,8,23,0,3.535174566,2.235926351,3.182005815,0,0.16,0,0,0,1,1
www.covid19.southeastasianinstitute.edu.ph,9,40,0,3.810317238,2.996630848,3.677139105,0,0.214285714,0,0,0,2,1
www.covid-19.araguacu.to.gov.br,10,29,1,3.767183468,2.155639062,3.536886724,0,0.129032258,0,0,0,2,1
covid19.sina.edu.pk,8,17,0,3.75,2,3.277613437,0,0.210526316,0,0,0,1,1
mail.covid19iaaa.com.br,8,21,0,3.38418372,2.845350937,3.056564762,0,0.173913043,0,0,0,1,1
contemplative-coping-covid-19.ucdavis.edu,8,39,1,4.00913459,2.807354922,3.995906598,1,0.317073171,0,0,0,1,1
coronavirus.df.gov.br,4,20,0,3.530493057,3.095795255,3.095795255,0,0.523809524,0,0,0,0,1
coviddashboard.holycross.edu,6,26,0,3.594482507,2.725480557,3.414441304,1,0.321428571,0,0,0,1,1
covid.saojosedosbasilios.ma.gov.br,10,32,0,3.48591758,2.858278308,3.133380719,0,0.205882353,0,0,0,1,1
coronavirus.rionegro.gov.co,4,25,0,3.188721876,2.5,3.195295934,1,0.407407407,0,0,0,1,1
mail.crematoriocovid.com.br,8,25,0,3.375814584,3.189898095,3.326360408,0,0.185185185,0,0,0,1,1
www.coronavirustesting.gov,4,24,0,3.605388542,3.503258335,3.594465637,0,0.423076923,0,0,0,1,1
tchaucovid.com.br,6,16,0,3.456564762,3.121928095,3.121928095,0,0.235294118,0,0,0,0,1
www.espacovidaeacao.com.br,8,24,0,3.46857663,2.973557262,3.127986807,0,0.153846154,0,0,0,1,1
portalglobalcovid19.noticiabrasileira.com.br,11,42,0,3.837095994,3.219528282,3.781753656,0,0.227272727,0,0,0,1,1
covid-19.acgov.org,6,16,1,3.327819531,2.321928095,3.238901257,1,0.222222222,0,0,0,1,1
relatoriocovid.com.br,7,20,0,3.366091329,3.182005815,3.182005815,0,0.19047619,0,0,0,0,1
webdisk.oncovidas.com.br,8,22,0,3.689703732,2.947702779,3.5,0,0.166666667,0,0,0,1,1
webdisk.mundosemcoronavirus.com.br,7,32,0,3.784368488,3.471354487,3.796217603,0,0.323529412,0,0,0,1,1
covidro.com.br,5,13,0,2.855388542,2.521640636,2.521640636,0,0.285714286,0,0,0,0,1
covid-19.araguacu.to.gov.br,9,25,1,3.675310869,2.155639062,3.452819531,0,0.148148148,0,0,0,1,1
covid.acp.edu,5,11,0,3.095795255,1.584962501,2.75,1,0.307692308,0,0,0,1,1
webmail.covid.portorico.ma.gov.br,8,31,0,3.695947226,2.419381946,3.594465637,0,0.212121212,0,0,0,2,1
covid.fmoh.gov.sd,6,15,0,3.182005815,2,2.947702779,1,0.235294118,0,0,0,1,1
coronavirus.ufsc.br,4,17,0,3.337175341,2,3.240223929,1,0.578947368,0,0,0,1,1
www0.coronavirus.gov.hk,5,21,0,3.646439345,3.095795255,3.323231429,1,0.47826087,0,0,1,1,1
www.covid.candidomendes.ma.gov.br,8,31,0,3.682005815,3.026986833,3.308751351,0,0.212121212,0,0,0,2,1
webmail.covid.amapa.ma.gov.br,8,27,0,3.569773835,1.370950594,3.381580488,0,0.24137931,0,0,0,2,1
covid19.kfupm.edu.sa,9,18,0,3.852168724,2.321928095,3.584962501,1,0.2,0,0,0,1,1
barreira-covid19.fms.pmt.pi.gov.br,11,32,1,4.004364185,1.584962501,3.970573096,1,0.147058824,0,0,0,2,1
api-mcovid19.mpwt.gov.kh,8,22,1,3.916126947,2,3.625,1,0.166666667,0,0,0,1,1
epicovid.com.br,4,14,0,3.238901257,2.75,2.75,0,0.266666667,0,0,0,0,1
covid.colegiobanting.edu.mx,6,25,0,3.772055209,3.235926351,3.431623566,0,0.259259259,0,0,0,1,1
accountscovid.stilingue.com.br,8,28,0,3.810081021,2.947702779,3.572623664,0,0.266666667,0,0,0,1,1
coronavirus.tce.ma.gov.br,6,23,0,3.653756708,1.584962501,3.378783493,0,0.44,0,0,0,1,1
api.covid.saude.araguaina.to.gov.br,12,33,0,3.650410305,2.281036113,3.356492414,0,0.114285714,0,0,0,3,1
www.itaporacontraocovid19.com.br,11,30,0,3.663870978,3.403989446,3.522055209,0,0.1875,0,0,0,1,1
autodiscover.testesdecovid.com.br,7,31,0,3.539572262,2.87314068,3.323074189,0,0.242424242,0,0,0,1,1
coronavirus.moreilandia.pe.gov.br,8,31,0,3.771437029,3.095795255,3.503997527,0,0.333333333,0,0,0,1,1
smc.maragogicontraocoronavirus.com.br,8,35,0,3.444100989,3.330838161,3.397135203,0,0.297297297,0,0,0,1,1
www.covid19.ath.gov.pk,8,20,0,3.683542362,1.584962501,3.334679141,1,0.181818182,0,0,0,2,1
covid-19.mitpress.mit.edu,7,23,1,3.788754914,1.584962501,3.681880803,1,0.2,0,0,0,2,1
www.pesquisa.brasilcontracovid19.com.br,11,37,0,4.121162659,3.721611724,4.072905595,0,0.153846154,0,0,0,2,1
covid19.saude.go.gov.br,8,21,0,3.681880803,2.321928095,3.418295834,0,0.173913043,0,0,0,1,1
covidrentreliefappeals.hcr.ny.gov,9,31,0,3.948394346,1,3.838039817,1,0.212121212,0,0,0,2,1
paranacontracovid.com.br,6,23,0,3.356492414,3.146286371,3.146286371,0,0.25,0,0,0,0,1
covidchronicles.holycross.edu,6,27,0,3.541743521,2.725480557,3.386842188,1,0.344827586,0,0,0,1,1
sacoronavirus.gov.za,5,19,0,3.308270835,3.085055103,3.085055103,0,0.55,0,0,0,0,1
perfilcovid.unidades.saude.ce.gov.br,12,34,0,3.833070907,2.321928095,3.605388542,0,0.111111111,0,0,0,2,1
mail.espacovidapsicologiasjc.com.br,11,33,0,3.663909766,3.402934238,3.485825928,0,0.114285714,0,0,0,1,1
cpcontacts.covid.boavistadogurupi.ma.gov.br,11,41,0,3.777551119,3.5,3.65533623,0,0.186046512,0,0,0,2,1
contratosredacoronavirus.salvador.ba.gov.br,10,41,0,3.592091962,2.75,3.450505971,1,0.255813953,0,0,0,1,1
acessecovid.com.br,5,17,0,3.327819531,2.913977073,2.913977073,0,0.222222222,0,0,0,0,1
covid19.ky.gov,5,12,0,3.251629167,1,3.169925001,1,0.285714286,0,0,0,1,1
covid19.gov.tl,5,13,0,3.251629167,2.807354922,2.807354922,0,0.285714286,0,0,0,0,1
www.covidwarriors.gov.in,6,22,0,3.236857303,3.026986833,2.952819531,0,0.333333333,0,0,0,1,1
covid19.gantep.edu.tr,8,19,0,3.836591668,2.584962501,3.700439718,1,0.19047619,0,0,0,1,1
covid19travelinfoadmin.cdc.gov,8,28,0,3.815410725,0.918295834,3.75326969,1,0.2,0,0,0,1,1
www.covidcafe.com.br,6,18,0,3.410417253,2.947702779,3.022055209,0,0.2,0,0,0,1,1
covid19.ubc.ca,6,12,0,3.188721876,1.584962501,3.121928095,1,0.285714286,0,0,0,1,1
testerapidodecovid.com.br,7,24,0,3.555533151,3.308270835,3.308270835,0,0.24,0,0,0,0,1
culturacovid19.gov.pt,6,20,0,3.721611724,3.521640636,3.521640636,0,0.333333333,0,0,0,0,1
whm.covid.turilandia.ma.gov.br,11,28,0,3.86346519,2.921928095,3.683542362,0,0.166666667,0,0,0,2,1
webmail.covid.bacabeira.ma.gov.br,9,31,0,3.50862178,2.419381946,3.368042423,0,0.212121212,0,0,0,2,1
ovcr-covid4.research.illinois.edu,8,31,1,3.739572262,2.155639062,3.633974076,1,0.242424242,0,0,1,2,1
cpcontacts.covid.penalva.ma.gov.br,9,32,0,3.771437029,2.521640636,3.42511855,0,0.235294118,0,0,0,2,1
webmail.covid.fernandofalcao.ma.gov.br,9,36,0,3.783495923,3.039148672,3.671405583,0,0.210526316,0,0,0,2,1
mail.covid19alivioeconomico.gov.ao,10,32,0,3.356590264,1.584962501,3.38800891,1,0.235294118,0,0,0,2,1
webmail.covid19.bos.org.br,7,24,0,3.845350937,1.584962501,3.734521665,0,0.269230769,0,0,0,2,1
covid.novohamburgo.rs.gov.br,8,26,0,3.538320189,3.188721876,3.499227547,0,0.25,0,0,0,1,1
covid.taquarana.al.gov.br,8,23,0,3.553763114,2.281036113,3.235926351,0,0.16,0,0,0,1,1
apturicovid-files.spkc.gov.lv,8,27,1,3.950063756,2,3.880179923,1,0.172413793,0,0,0,1,1
www.coronaviruscolombia.gov.co,5,28,0,3.531941206,3.40582225,3.516027641,1,0.366666667,0,0,0,1,1
cpcontacts.covid.chapadinha.ma.gov.br,10,35,0,3.688307236,2.646439345,3.299470571,0,0.216216216,0,0,0,2,1
covid19.mcw.edu,6,13,0,3.39274741,1.584962501,3.121928095,1,0.266666667,0,0,0,1,1
coronavirus.illinois.gov,3,22,0,3.277613437,2.155639062,3.155565013,1,0.458333333,0,0,0,1,1
coviddz.sante.gov.dz,6,18,0,3.4548224,2.321928095,3.418295834,1,0.25,0,0,0,1,1
cpcontacts.covid.guimaraes.ma.gov.br,9,34,0,3.833070907,2.947702779,3.720175521,0,0.222222222,0,0,0,2,1
quizcovid.com.br,5,15,0,3.378783493,2.947702779,2.947702779,0,0.25,0,0,0,0,1
usep-bantay-covid.usep.edu.ph,10,27,1,3.844106545,2,3.820888851,1,0.137931034,0,0,0,1,1
portal.centralcovid19.com.br,7,26,0,3.83326969,3.664497779,3.721928095,0,0.25,0,0,0,1,1
bantuan.covid19.sabah.gov.my,8,26,0,3.918295834,1.921928095,3.616348566,1,0.178571429,0,0,0,2,1
covid.anajatuba.ma.gov.br,8,23,0,3.553763114,2.281036113,3.235926351,0,0.16,0,0,0,1,1
webmail.mundosemcoronavirus.com.br,6,32,0,3.768554778,3.471354487,3.796217603,0,0.323529412,0,0,0,1,1
cpanel.covid.timbiras.ma.gov.br,10,29,0,3.87314068,2.75,3.787143961,0,0.161290323,0,0,0,2,1
fukushima-covid19.web.app,6,23,1,4.175735869,1.584962501,4.121928095,1,0.36,0,0,0,1,1
cpanel.monsenhorenfrentandoacovid.com.br,12,38,0,3.766640447,3.532573258,3.679229297,0,0.15,0,0,0,1,1
covidaway.iau.edu.sa,7,18,0,3.263933429,1.584962501,3.022055209,1,0.2,0,0,0,1,1
covid-19base.hbku.edu.qa,8,22,1,3.916126947,2,3.875,1,0.166666667,0,0,0,1,1
covid-19.pa.gov.br,6,17,1,3.640223929,3,3,0,0.222222222,0,0,0,0,1
canaloncovida.com.br,6,19,0,3.26633264,2.87314068,2.87314068,0,0.25,0,0,0,0,1
www.covid19.neust.edu.ph,8,22,0,3.78418372,2.321928095,3.589898095,1,0.166666667,0,0,0,2,1
virusintl.com,4,12,0,3.418295834,2.947702779,2.947702779,1,0.384615385,0,0,0,0,1
covid19.tuseb.gov.tr,8,18,0,3.734521665,2.321928095,3.584962501,0,0.2,0,0,0,1,1
covid.ladakh.gov.in,5,17,0,3.375,2.251629167,3.095795255,0,0.315789474,0,0,0,1,1
covid-art.github.io,7,17,1,3.572469459,2.584962501,3.640223929,1,0.210526316,0,0,0,1,1
mail.covid.goncalvesdias.ma.gov.br,8,32,0,3.676440909,3.39274741,3.481714573,0,0.264705882,0,0,0,2,1
painelcoronavirus.com.br,5,23,0,3.663532755,3.499227547,3.499227547,0,0.458333333,0,0,0,0,1
adetespacovida.com.br,7,20,0,3.576617645,3.182005815,3.182005815,0,0.19047619,0,0,0,0,1
covid-dashboard.uwyo.edu,6,22,1,3.697845823,2,3.642149882,1,0.375,0,0,0,1,1
covid.laranjalpaulista.sp.gov.br,8,30,0,3.794336066,2.977217001,3.517816091,0,0.25,0,0,0,1,1
coronavirus.upchiapas.edu.mx,5,26,0,3.78346519,2.725480557,3.38418372,0,0.392857143,0,0,0,1,1
covid19.bauchistate.gov.ng,7,24,0,3.914866304,3.095795255,3.725480557,0,0.230769231,0,0,0,1,1
www.covid19.act.gov.au,7,20,0,3.46132014,1.584962501,3.180832987,1,0.181818182,0,0,0,2,1
www.gtcovid.inacom.gov.ao,8,23,0,3.308751351,1.584962501,3.326360408,1,0.16,0,0,0,3,1
espacovidamelhor.blog.br,7,23,0,3.788754914,3.625,3.625,0,0.25,0,0,0,0,1
www.covid.buriti.ma.gov.br,9,24,0,3.558518613,2.251629167,3.128085279,0,0.153846154,0,0,0,2,1
coronavirus.fapce.edu.br,6,22,0,3.689703732,2.321928095,3.5,0,0.458333333,0,0,0,1,1
l2d-covid.com.br,7,15,1,3.378783493,2.947702779,2.947702779,0,0.25,0,0,1,0,1
www.bluecorona.com,4,16,0,3.280639062,3.121928095,3.180832987,1,0.333333333,0,0,0,1,1
covid.negociosonline.net.br,9,25,0,3.438721876,2.842370993,3.115834092,0,0.222222222,0,0,0,1,1
www.coronavirus.to.gov.br,5,23,0,3.463280518,3.095795255,3.182005815,0,0.44,0,0,0,1,1
mail.covid.mirador.ma.gov.br,7,26,0,3.315977716,2.521640636,3.077819531,0,0.25,0,0,0,2,1
www.covidimob.com.br,6,18,0,3.057476076,2.725480557,2.855388542,0,0.2,0,0,0,1,1
covid-19.ces.ncsu.edu,6,19,1,3.46132014,2,3.456564762,1,0.19047619,0,0,0,2,1
www.coronavirus.saomateus.es.gov.br,8,33,0,3.698068512,2.725480557,3.522711956,0,0.314285714,0,0,0,2,1
cpcontacts.covid.jequiadapraia.al.gov.br,11,38,0,3.900153017,2.931208949,3.651478923,0,0.2,0,0,0,2,1
dnalab.covidpcr.com.br,7,20,0,3.471354487,2.75,3.378783493,0,0.181818182,0,0,0,1,1
www.oscovid.com.br,5,16,0,3.139572262,2.521640636,2.646439345,0,0.222222222,0,0,0,1,1
webmail.covid19.delmirogouveia.al.gov.br,12,38,0,3.84301016,3.378783493,3.824862958,0,0.175,0,0,0,2,1
admin.covid-dev.host.adzu.edu.ph,9,30,1,3.806382299,2,3.732158891,0,0.15625,0,0,0,3,1
www.sobrecovid19.com.br,7,21,0,3.546439345,3.418295834,3.456564762,0,0.217391304,0,0,0,1,1
www.covidapp.com.br,6,17,0,3.327819531,2.75,2.845350937,0,0.210526316,0,0,0,1,1
